3.14304, 1000, 1000, 2, 0.129008
3.13958, 1000, 1000, 2, 0.070477
3.13906, 1000, 1000, 2, 0.0745926
3.14421, 1000, 1000, 2, 0.075293
3.14157, 1000, 1000, 2, 0.0665731
3.14146, 1000, 1000, 2, 0.067565
3.14169, 1000, 1000, 2, 0.0625371
3.14232, 1000, 1000, 2, 0.0815828
3.14285, 1000, 1000, 2, 0.0723533
3.14183, 1000, 1000, 2, 0.0568021
3.14238, 1000, 1000, 4, 0.0559935
3.14076, 1000, 1000, 4, 0.0615111
3.1412, 1000, 1000, 4, 0.0803626
3.14455, 1000, 1000, 4, 0.0745242
3.14065, 1000, 1000, 4, 0.0516367
3.13874, 1000, 1000, 4, 0.0545682
3.13863, 1000, 1000, 4, 0.0542805
3.14147, 1000, 1000, 4, 0.0496441
3.14026, 1000, 1000, 4, 0.0601274
3.14138, 1000, 1000, 4, 0.049606
3.13962, 1000, 1000, 6, 0.085006
3.14148, 1000, 1000, 6, 0.0394919
3.14135, 1000, 1000, 6, 0.0386208
3.1427, 1000, 1000, 6, 0.0525102
3.13996, 1000, 1000, 6, 0.0652522
3.14239, 1000, 1000, 6, 0.0665598
3.14316, 1000, 1000, 6, 0.0484246
3.14353, 1000, 1000, 6, 0.069279
3.14035, 1000, 1000, 6, 0.029997
3.14271, 1000, 1000, 6, 0.0718297
3.14189, 1000, 1000, 8, 0.0923273
3.14064, 1000, 1000, 8, 0.0604795
3.14094, 1000, 1000, 8, 0.0248093
3.14078, 1000, 1000, 8, 0.0401136
3.14067, 1000, 1000, 8, 0.0694563
3.14038, 1000, 1000, 8, 0.0606114
3.14402, 1000, 1000, 8, 0.067285
3.14311, 1000, 1000, 8, 0.0400393
3.14013, 1000, 1000, 8, 0.0599097
3.14066, 1000, 1000, 8, 0.02663
3.1406, 1000, 1000, 10, 0.0970109
3.14116, 1000, 1000, 10, 0.0531461
3.14241, 1000, 1000, 10, 0.0833411
3.14207, 1000, 1000, 10, 0.0603555
3.14237, 1000, 1000, 10, 0.0426642
3.14065, 1000, 1000, 10, 0.0603416
3.14042, 1000, 1000, 10, 0.0531217
3.14331, 1000, 1000, 10, 0.0628502
3.14132, 1000, 1000, 10, 0.0274426
3.14101, 1000, 1000, 10, 0.0745841
3.14203, 1000, 1000, 12, 0.0828324
3.14067, 1000, 1000, 12, 0.0454741
3.14286, 1000, 1000, 12, 0.0885222
3.14148, 1000, 1000, 12, 0.053089
3.14265, 1000, 1000, 12, 0.050415
3.14159, 1000, 1000, 12, 0.0584137
3.14198, 1000, 1000, 12, 0.0545223
3.14381, 1000, 1000, 12, 0.0554423
3.13877, 1000, 1000, 12, 0.0631879
3.14172, 1000, 1000, 12, 0.0534268
3.13915, 1000, 1000, 14, 0.0730573
3.13755, 1000, 1000, 14, 0.061186
3.14207, 1000, 1000, 14, 0.0298083
3.14111, 1000, 1000, 14, 0.0642206
3.14028, 1000, 1000, 14, 0.0646847
3.14414, 1000, 1000, 14, 0.0672049
3.13929, 1000, 1000, 14, 0.0533261
3.14219, 1000, 1000, 14, 0.0466646
3.14055, 1000, 1000, 14, 0.0635825
3.14128, 1000, 1000, 14, 0.0536275
3.14176, 1000, 1000, 16, 0.0738855
3.14187, 1000, 1000, 16, 0.0376105
3.14333, 1000, 1000, 16, 0.0616646
3.14454, 1000, 1000, 16, 0.0615128
3.14329, 1000, 1000, 16, 0.0647934
3.14079, 1000, 1000, 16, 0.0639867
3.14203, 1000, 1000, 16, 0.0575818
3.14058, 1000, 1000, 16, 0.0512467
3.14134, 1000, 1000, 16, 0.0515316
3.14485, 1000, 1000, 16, 0.0713465
